time,n,deltal,deltar,Vw,alpha_x,alpha_y,u,v,p,r,phi
0,531.032457360382,0.000766332048090948,-0.00246577129647778,2.64035670469637,-0.8265889746672378,-0.5628060651401721,2.65244137531584,-0.13304693820675,0.0,0.0,0.0
1,535.905803815832,0.0279886430172474,-0.0263885287518769,2.64967856301306,-0.829812424727654,-0.558042417534377,2.8421104529354397,0.0186138452728302,-0.00711163807551722,-0.00112210474068001,-0.00410911602104047
2,539.777614143554,0.0393418485829095,-0.0402268741692015,2.66607154574281,-0.8403743015173749,-0.54200648829067,2.6906810453451095,-0.148078292108599,-0.009276418116809959,-0.0009137955082437029,-0.0123869034321769
3,553.289846072121,0.0471168351688731,-0.0443334738784941,2.7737048458018703,-0.8394760763225959,-0.5433966482064639,2.89080551168665,0.0722997536783022,-0.0121815544614484,0.00218307296968771,-0.0232119390467953
4,574.1100476127909,0.0468711289609396,-0.0470132028077883,2.40317044024152,-0.84301420969655,-0.537891292223346,2.7343198799255894,-0.0404532961293735,-0.004977776524738679,0.00244015846736265,-0.0333527536835181
5,574.046760203037,0.0474154944083201,-0.0485235054055962,2.69876692773495,-0.8256408543796719,-0.564196047114126,2.77340228924121,0.0269859443540499,0.0173645529630148,-0.00248797750243435,-0.0275426284530265
6,585.536677789413,0.0459565492574361,-0.048349586910027005,2.49459273072265,-0.8262941326162021,-0.5632388537770079,2.71759201765114,-0.0330015869911256,0.0263635968165708,-0.00612274488503681,-0.00331965335305329
7,596.805452814118,0.0487818068853867,-0.047355477008438,2.64667878299153,-0.855417941786393,-0.517938360106617,2.70567935667085,-0.0685325151210625,0.00729862714798047,-0.0054214592203315395,0.0152996378096324
8,606.509408940739,0.0491125063281864,-0.0481971055095835,2.7796284730781697,-0.8352917429863979,-0.5498069698528261,2.79168694282157,-0.0230877647338902,-0.0161823238031149,-0.00489125925392693,0.00971693945189545
9,609.455752106828,0.0491931131570375,-0.0489285889017801,2.79221199839544,-0.848614963862486,-0.529011004714148,2.84269442007451,-0.0368957938534543,-0.0165918663503415,-0.00738491431185001,-0.00887287364784717
10,624.905768477065,0.0478401705233651,-0.0488885242706592,3.0029246093906004,-0.839529195127289,-0.543314577872641,2.86653334164524,-0.0920340848502745,-0.00112797335904034,-0.008990333886494171,-0.0179481886314634
11,632.07658582832,0.0472122394145171,-0.0492478982432291,2.94232613636495,-0.8631686946335749,-0.504915641077368,3.13174398690735,0.10435440533679,0.00468601513302493,-0.00649597707581702,-0.0147471607786107
12,642.8280416138599,0.0480815025506986,-0.0478496898288604,2.8453852395267405,-0.8405296521368121,-0.541765543273813,3.07032188449893,-0.00405606143810216,0.0017807298443905898,-0.00499317410314003,-0.0116439441730489
13,656.825403050745,0.0508954626111889,-0.047516804083469,3.0242009744173997,-0.8303164314767142,-0.557292224618086,2.90388335968449,-0.202837269008452,0.00324283006087763,-0.00683237593706577,-0.009337611971808709
14,660.921833407981,0.048792023891802004,-0.0470305862400687,2.9544113576767796,-0.8213372550076958,-0.570442909971211,3.1118693563397404,0.0071883207976674406,-0.00303277214061143,-0.00449154244781645,-0.00776038327826178
15,676.456362364145,0.0480223539574076,-0.0485245634629785,2.88451589397976,-0.8229816701373969,-0.568067927820134,3.0742269484100895,0.00903728222545417,-0.0189101831149254,-0.00027268830520254904,-0.0192325158275404
16,681.618003634804,0.0492284560173368,-0.04824201528682,2.9067947702189,-0.819093693270208,-0.573659761221728,3.0027170311343596,-0.0394787777671536,-0.0107211355474049,-0.0038275152485717705,-0.0370108770679907
17,691.9696699400861,0.0501265446462974,-0.047575292166745005,2.86789052685249,-0.8270736306336289,-0.562093594973744,3.2085575015812005,0.12798104199767998,0.0224258481194343,-0.0123559128716605,-0.0317448723176725
