time,n,deltal,deltar,Vw,alpha_x,alpha_y,u,v,p,r,phi
0,622.134549256262,0.000938019970083653,0.000216322799706477,0.664034341578287,0.983190821721567,0.18258096308889601,3.19644166533327,-0.142912017412668,0.0,0.0,0.0
1,637.5946551239231,0.0259153887712199,-0.0242390197986924,0.642315289551635,0.9816879177886481,0.19049627835679397,3.32391386322232,-0.0243014937167501,0.000536894618396606,-5.74932262971786e-05,0.000315795582936929
2,637.239213944736,0.0400785664199891,-0.0403775568459997,0.7485183166907919,0.984842188703398,0.173452769795992,3.43817434242002,0.0794031088283444,0.000620260758852716,-0.000150529933828677,0.000932809663392486
3,654.201903577481,0.0450777878027861,-0.0474391195585319,0.645906457524572,0.98751416027681,0.157530261387413,3.22333912790327,-0.146621520523375,0.00014730480560426202,-0.000152064238913319,0.0013266780362353198
4,662.7210062751969,0.0485923380815813,-0.0471242543975972,0.7273375889336609,0.9893174365585551,0.145777260645168,3.4738823119355295,0.0903590156861445,-0.00040666223116398397,-0.000158134217557019,0.00119816296965336
5,673.748050926018,0.0484783560425225,-0.048695605309467,0.930977916643865,0.9928960411593301,0.11898508919243302,3.33551990002465,-0.0630150643902995,-0.000555659611334673,-0.000211904750516324,0.000689301322176483
6,666.353135198552,0.0484146263868618,-0.0485915199423391,0.7449892780739759,0.9860308585596178,0.166562738834899,3.45284045419432,0.0380397099339518,-0.000348227369805269,-0.000196727007518909,0.000185184469340349
7,665.4571192223481,0.0491740807165051,-0.0486003172927919,0.679038338405347,0.986914644438547,0.161243556747969,3.4707772543008,0.0404458437220553,0.000151579304938684,-0.000194516391561395,0.00013148068138413302
8,670.69016849371,0.0498733553530293,-0.0460963265274099,0.74460118040799,0.991351774855468,0.131231316730852,3.31749666453386,-0.128460333109118,0.0005737658366881669,-0.000275594983681076,0.0005479901652951651
9,677.592252370095,0.0473746226679646,-0.049173546977056004,0.724324595393446,0.988203002927881,0.153149681698391,3.43798090587057,-0.0229777290164673,0.000463784883369913,-0.000293225882163345,0.00109631264155396
10,666.256156577513,0.0477569162218583,-0.0465170434183889,0.7275424503394801,0.9849413544856659,0.172888774140897,3.46388620500947,-0.0112639474502426,4.39513476565928e-05,-0.00030515714237232,0.00138675457304327
11,672.740623577423,0.0473756488520089,-0.0475163774041316,0.961637765954749,0.983027018435849,0.18346084330212198,3.4612334583252,-0.0280198688269465,-0.000239932850358459,-0.000372775762122251,0.00126140996499524
12,677.747365297324,0.0480587650096541,-0.0494474180641848,0.8746392772455458,0.980147611707947,0.198269158628387,3.61716108225923,0.11466449799510302,-0.000316854184962265,-0.00037834817011328303,0.000944745803387992
13,672.106168921263,0.050025620051784,-0.0467675085447674,0.8695923215668749,0.9779256791635479,0.208953023506513,3.47469469204251,-0.0411926223790027,4.05677506136537e-06,-0.00044726370900388603,0.000768578032628753
14,675.214022439225,0.0478404828523339,-0.0477827729868657,1.04269443423031,0.974400023748962,0.22482124836861497,3.59848652320135,0.0703188864872184,0.000262754723911697,-0.000446950553804554,0.0009028884129889109
15,676.937315088045,0.0482367861819527,-0.0507588199043441,0.8750641207908081,0.98103981730323,0.19380628696109198,3.64097422243619,0.10090610277412301,0.000403008309707191,-0.000495222762095431,0.00127582898073486
16,676.457876446247,0.0476937672798668,-0.0472612338254822,0.8968500393643031,0.9852513060848058,0.171113599278914,3.7547699238902794,0.204105848435416,0.000199816125812781,-0.000528309804643141,0.00160849235596228
17,683.487036233459,0.0480279906825365,-0.0486323142624336,0.6344179846043879,0.986249539035967,0.165262962430613,3.55183230444333,-0.008797457007472729,-0.000171237822503166,-0.000579133974374796,0.00161800736205375
18,669.396772784404,0.0477532061055384,-0.0484357576636236,0.5580308244882579,0.9936569449362059,0.11245388290337299,3.62938045056388,0.0576213347842634,-0.000585869921843408,-0.00051031482912171,0.00120077478952885
19,678.001172577156,0.0473467732898183,-0.0466320311151011,0.640812066394995,0.9949045588554201,0.10082122181714699,3.56040158926034,-0.0222059241745825,-0.000490854885311824,-0.000515672257251866,0.000632518740396826
20,682.272191308637,0.0482860341413098,-0.0481070672799183,0.509903859940169,0.99433390890038,0.106301823177647,3.56180328126288,-0.0318439190046217,-0.00016591198207922098,-0.000486029392693047,0.00034060132211877203
21,673.197695758608,0.0461365291034301,-0.0482780131754295,0.402605027890939,0.99205604712549,0.125796658786101,3.66959739286721,0.0660629431011933,0.0002643169342457,-0.00047609909242041297,0.000397345046150743
22,675.222313887149,0.0480859327787303,-0.0482193028805305,0.472705297584485,0.988156572921625,0.15344897325101098,3.69055744951218,0.07812776409488299,0.0005814501760558111,-0.000512234671251386,0.000817065090279456
23,671.629118558996,0.0482092093676399,-0.049883652470537006,0.427667863056044,0.98905023243397,0.14757925911966502,3.5321107602847097,-0.0888129284963971,0.000504747841133575,-0.000528514732350673,0.00139544576987127
24,676.809086435258,0.0498436791360488,-0.048192882396994,0.401548395230891,0.9883149641484159,0.152425495375002,3.64960608525485,0.0205277492996312,0.000159660804922926,-0.000576911818736056,0.0017196006666675401
25,683.436543616231,0.0475385492332464,-0.0479700150247498,0.49944541083151506,0.9864772542499051,0.163898221001838,3.6048166081982003,-0.0327932069419634,-0.00017048639075316699,-0.0006130576339451769,0.00169882787950826
26,677.040729198452,0.0456725842338586,-0.0464300668015792,0.38043095176260605,0.9875870030503691,0.15707294931333599,3.6730487660114903,0.0281369758244868,-0.000327823355928502,-0.000594664870413766,0.00142521919732586
27,671.508624587251,0.0484822353831514,-0.0465219938449917,0.45578477616749197,0.9825390584599499,0.186056439288285,3.5557087566723,-0.0960796865311751,-9.171619356548771e-05,-0.00065973696954591,0.00120931481015241
28,673.73709703892,0.0476499908619214,-0.0490511718692347,0.451356212874367,0.985409440224978,0.170200573193792,3.7152142177759395,0.0557144250378362,0.00019182673066556698,-0.0007122273137008231,0.0012876549138045599
29,673.688304855723,0.0492115573419112,-0.0485906886130045,0.506608590615349,0.98786055954825,0.15534321642420498,3.7892213970111697,0.12332409072889801,0.000324921854981905,-0.000750229606069234,0.00156032971604203
30,669.79884586884,0.0484956803657741,-0.0498912617188294,0.6333009739441,0.97243253697998,0.233184392751057,3.77079899241154,0.0986206819101326,0.000289723710031905,-0.0008188420133516589,0.0019190340234454
31,677.872529238074,0.0492677742913609,-0.0473468537227788,0.6019668287378029,0.9823796351411329,0.18689636823645103,3.5760215974779803,-0.100971701435642,2.9513277834392303e-05,-0.000848892401111225,0.0020818397795063803
32,673.009675268019,0.0500107201671643,-0.0485026718580749,0.539599649981943,0.9732787496385251,0.229626817906943,3.7169128478321802,0.03504325634984,-0.000133660967613286,-0.0008961251263979311,0.0020218563280849397
33,674.209947789421,0.0495319992121565,-0.048057650396552,0.457125943650539,0.978771546730486,0.20495428590496,3.7462541386808197,0.0598540662709391,-0.00016165674308832,-0.000919258168572788,0.00185287691845915
34,676.8698903338241,0.0495321562189666,-0.0470459523383262,0.465529691533739,0.9836923912907329,0.17985905403042604,3.66169060378977,-0.030400406303269997,-5.63251738282153e-06,-0.0009528901306348391,0.0017515346526995
35,671.1962912870221,0.0494312362212453,-0.0479306323543872,0.38744657340732297,0.975149324297075,0.221548629702278,3.80905213645181,0.11191326229935301,0.000176504582713172,-0.000973426522221083,0.00182740528574676
36,674.239183958814,0.0489154261104902,-0.0493946934070741,0.27040610248483105,0.974098569539511,0.22612380861174103,3.7197979671929904,0.0174754061159799,0.000378739328403081,-0.00102281571240341,0.0020864312764739
37,674.8801144460759,0.0490956395112662,-0.0482257940473378,0.17629820183159803,0.965509534007908,0.260367701030356,3.8136293008986604,0.106682945392407,0.0005675944591808281,-0.00110701321846943,0.00255374930696295
38,670.637168612301,0.0500704328964753,-0.0483662528138556,0.0385812671493448,0.960805441238989,0.277223563366378,3.69236684710017,-0.018339841965063,0.000600417038218024,-0.0012059774334499198,0.00314636314523575
39,680.286334566552,0.0490200229710575,-0.0486148376444234,0.32023206277399796,0.949557716514556,0.31359231975235197,3.68778584172225,-0.026200165455648,0.00039194083073462797,-0.0012948770327510099,0.0036512836136113297
40,675.169484413855,0.0495203594493796,-0.0488972037056001,0.17268033327899898,0.9366172281133449,0.35035434634277796,3.6107212062673097,-0.106723430091979,0.000107264177944864,-0.0013634503711303,0.00391195827840995
41,676.0328322074961,0.0492247899076425,-0.0484971735441385,0.19972332063356002,0.9495211585740521,0.31370299555501696,3.72084204809559,-5.48002204357224e-05,-6.25093637076344e-05,-0.00147859077848733,0.00392366622802731
42,678.214946250618,0.048747346261129997,-0.0483960101331535,0.251532368059329,0.9437897472610949,0.330546385496557,3.72345317025701,-0.00146085641042697,-0.000160413167520743,-0.00157380635393543,0.0038031917052294703
43,671.702104792368,0.0477782587508957,-0.0483389869023848,0.369258380348017,0.94614128549302,0.323754023736565,3.80495322982382,0.0771832256237124,-5.11369911162734e-05,-0.0016703792716460002,0.00366810567451425
44,677.544966202077,0.0471732770177698,-0.0484213644880775,0.48681401769914595,0.93644549845836,0.35081309613107897,3.76753039873007,0.0378646435445691,5.36872062272951e-05,-0.00171664417569551,0.00365943693712278
45,677.042716417585,0.0497981682948353,-0.0505134716345641,0.301884886773141,0.9377215985516651,0.34738768488492794,3.5707388882176203,-0.161062155713741,0.000141487694122596,-0.0017860038505174,0.0037665704181182296
46,686.08466145808,0.0474810605585371,-0.0493030514025052,0.30635085049702504,0.962332975558732,0.271873581195888,3.9325534292342,0.19769436538182603,8.88041248758185e-05,-0.0018671473500631102,0.0038846712739966103
47,678.300534824171,0.0468739882069319,-0.0475073816245691,0.167441650678126,0.962140804703307,0.27255287913517495,3.89049245668097,0.153477775893431,-9.455023966465129e-05,-0.0018992988732384698,0.0038886775844639795
48,676.909542194139,0.0485631316852498,-0.0473848614656535,0.24941756813989102,0.9674883359479621,0.252915637722628,3.88470504395579,0.145530603151894,-0.000328469272837854,-0.00188859458241533,0.00366671232058158
49,675.365033667143,0.048318366634056996,-0.0479192297722537,0.289566704414121,0.972929495473761,0.23110213507705302,3.7593494694744103,0.0177474348693034,-0.000358687931939512,-0.0018835946074539102,0.00331808403546452
50,673.4525637549759,0.0478477351269331,-0.0485572156007232,0.0929425832708549,0.974486822366549,0.22444472155509804,3.97466626203186,0.23067080697494197,-0.00020141461175837399,-0.0018707798373374,0.0030139592533919802
51,677.836827643825,0.049578848528792,-0.0486595669046572,0.159079803956857,0.9730378767622321,0.23064537798544002,3.79539765345716,0.0495739847073455,-1.38389416206667e-06,-0.0018498599772187603,0.00291017303931218
52,683.594002505709,0.0483244364043147,-0.0498508522549516,0.23507715012367397,0.9708570476131941,0.239659327170447,3.6632670821805,-0.0845673274687088,9.1835348565627e-05,-0.00184026817658005,0.00298184239210419
53,673.916298106162,0.0482318771222517,-0.0488929989676799,0.35087652172275996,0.968973687368241,0.24716389944325198,3.8564439198632097,0.106169235338741,3.33905793705557e-05,-0.00185084604438715,0.0030612431695931103
54,676.662448443395,0.049980143023852994,-0.0493379607769383,0.304008490481079,0.978674315275598,0.20541807276829102,3.6865534622220295,-0.0658763772152905,-0.000127883651248446,-0.00183449222956805,0.0030037655652948
