time,n,deltal,deltar,Vw,alpha_x,alpha_y,u,v,p,r,phi
0,245.400831582332,-0.00162995038335575,-1.65891474595565e-06,1.41914667105616,0.853527312356068,-0.521048104364872,1.18728254411728,0.0267840769515709,0.0,0.0,0.0
1,247.270457077541,0.02652170048073,-0.025647587779964,1.5285746481563702,0.8473808602518409,-0.5309855720062929,1.0540142794090301,-0.11051186209581901,5.93823875518422e-05,-0.00025572006916448504,0.00016207143190216699
2,259.994762214827,0.0400526493610747,-0.0405789847089934,1.5656940581199,0.8355004142753499,-0.5494898158707929,1.23780017935363,0.0694627284762081,-0.00045575746073360095,-0.000206869242652645,2.39760059979055e-05
3,270.0657120193,0.0465386066508149,-0.0443800197194716,1.74471433927761,0.8386162326518259,-0.544722694894254,1.20224705364295,0.0295070561321842,-0.0005016471804286309,0.000272891267403891,-0.000728041242302968
4,279.331206323323,0.0472732475113992,-0.04755121098858401,1.67280421414373,0.844341558536793,-0.535805312149534,1.20087454781909,0.0203089403914155,0.00122728978939873,-0.0010926059687633,-0.000361792467007849
5,300.931598155212,0.0480675218605113,-0.0496491726187309,1.5906338844443602,0.821805713173593,-0.5697678209545028,1.09175689147523,-0.0979901886510832,-0.00145597153135575,0.000329013630881074,-0.00017400617276131002
6,293.062887206497,0.0489829699767041,-0.0481801395609728,1.58358199336469,0.819965943115028,-0.572412309556217,1.19163913894094,-0.0033803259024191602,-9.8220480558819e-05,0.000370677436076633,-0.00168908393049971
7,319.48846620936797,0.0478829723817897,-0.0483394607359558,1.54256554425722,0.844574494530639,-0.535438066622383,1.37921453732698,0.16988470892481397,0.00121146632949228,-0.000556464375072156,-0.00045516091533714904
8,318.696480197119,0.0486302818883145,-0.0490571590319879,1.64859003443854,0.8612077791884529,-0.508253048259715,1.28011659507401,0.0638061051797229,0.0010630214395377599,-0.000202825232412389,0.000168027342809296
9,336.746206810458,0.047525806311038,-0.0491237211502443,1.59155413198443,0.8513091582374058,-0.524664385203646,1.12540561852953,-0.102944138945266,-0.000149100499270028,-0.00020810242350240702,0.000975110341309815
10,345.744782600671,0.0476995847940778,-0.0503219186432002,1.56761528559203,0.841865954458597,-0.539686681995688,1.3891053763715,0.147227059786802,-0.000393647977529214,-0.000251121402842885,0.00021741974251288101
11,346.841779175112,0.0460035612051672,-0.0468981711441118,1.1545029643328701,0.8643617551191959,-0.502870516422731,1.24059081743834,-0.0154947477792687,-0.0007924585136974009,-0.000158631408098907,-0.000326485950671085
12,362.90535492048696,0.0475570842131401,-0.0475539955714442,1.43786720146895,0.880447683134519,-0.4741433087823329,1.3865669271436598,0.11788880442550098,-0.0006165476101467099,0.000291996543734282,-0.00145667352617718
13,361.46573382959195,0.0481461373291966,-0.0485564368149718,1.3638942510903098,0.8743459024363901,-0.48530324838465205,1.3757083939456698,0.0909655854840529,0.00011964771517198301,0.000590554618007654,-0.00154518115048541
14,383.47963867649804,0.0484847229473268,-0.0497321769266163,1.31465138519559,0.8751894329703129,-0.4837803803556961,1.32004445791198,0.0167810437723827,0.000964171381091091,0.0005021724806796839,-0.000703696291886491
15,385.62726483873,0.0473240447194054,-0.0507106805706462,1.16572150967577,0.880849617918144,-0.47339618778931797,1.3043148042781598,-0.0164014693997697,0.000865404816534713,0.00043960255230666604,0.000426211713771885
16,398.142740411956,0.0490256071031776,-0.0505550539386979,1.31225458994507,0.8994073257761771,-0.43711149875077204,1.53562436143711,0.19499037768726699,-8.965785056368159e-05,0.000467692858426488,0.000814310278819175
17,413.75260300493403,0.0478188620468643,-0.0505632522419053,1.31447934835556,0.900389602073241,-0.435084548655075,1.44804111625864,0.0863197795488284,-0.000592253762337267,0.000309323453815717,0.000497873641656099
18,417.05091772504096,0.0489045077916183,-0.0465487720972459,1.31372034496006,0.907357192714393,-0.42036047010804495,1.59519629578845,0.210793056704805,-0.000604978905026517,0.00029774040197181603,-0.00049598059849032
19,426.740018929434,0.0483866380072708,-0.0494543218049749,1.17530753042752,0.909876313634912,-0.414879613726854,1.3539493178549498,-0.0520317416709481,-0.000590840633512064,0.0005599214894792741,-0.000889222151705393
20,440.952830176158,0.0488425533368249,-0.0486380025078906,1.0355217367794,0.914032436503262,-0.40564110371103895,1.46858438650884,0.0362138253348659,0.0005441164028938651,0.000258729666202779,-0.000695010586359235
21,452.022132334217,0.0488547726972708,-0.0492598475308453,1.2557037899542198,0.913412224563662,-0.407035757664682,1.35732426247547,-0.101439404411834,0.000454754601117041,0.000314525545889253,-0.000130340007006957
22,459.24557647971494,0.0478031835899867,-0.0495267177432266,1.1578962474086398,0.914920512981509,-0.40363406066095503,1.4017887057887302,-0.0828171294968311,0.000542812103923044,0.00010462774369921999,0.000359863335969379
23,468.239156058719,0.0486230759898954,-0.0489373236142279,1.30307481761378,0.9145596662214049,-0.404451006824055,1.5091456726358798,-0.0041047293566823,-0.000558680279855821,0.000467818761202965,0.000316216327094665
24,479.11934500171895,0.0486616051958066,-0.0490253450403838,0.9898867403617729,0.9020062220825559,-0.43172303080141,1.46401191008589,-0.0802236251763946,-0.000369858016240101,0.000199310747736918,-7.30948549749755e-05
25,485.16221882942705,0.0482320752038668,-0.0495777560694761,1.15339413519549,0.9190172436080949,-0.394217333397429,1.6213294094459998,0.0467124791794505,-0.000548499810739661,0.000366192776509967,-0.000613391294252974
26,502.38701694623705,0.0478661310770706,-0.0487622319153917,1.1720626451748402,0.8960092303882771,-0.444035425455005,1.4981766024575,-0.11092261244124198,0.00067318059505027,-0.000234018040521767,-0.00060246624565341
27,505.220532273581,0.0472715557838116,-0.0478407482408644,1.38618111726989,0.8607925249246259,-0.5089560187618251,1.4491425308183201,-0.19749784970354,0.00217476811978112,-0.00136566241758518,0.000837029013097901
28,513.1726604425401,0.0479288537457182,-0.0482828581171637,1.17184680491518,0.858386977645323,-0.513002725732454,1.7587730261077499,0.0752761848237226,0.0019823169170005103,-0.00243661314130088,0.00318110549781903
29,532.603146209449,0.0470072830441527,-0.0481666269125428,1.4514557331981799,0.83022844346165,-0.557423296667125,1.71233991037011,-0.00596793711967389,-0.0016791661032869302,-0.00187669331138408,0.00364501404657025
30,538.902441543528,0.0480820448784992,-0.0491480676357593,1.3935789616543002,0.8277945017417091,-0.561031427717018,1.69901920454209,-0.0517564383458077,-0.00452031412483579,-0.000772539116820819,0.000200856482494238
31,550.110644750554,0.0474938567669624,-0.0487352878053093,1.3781598425468502,0.825503265921841,-0.564397340490167,1.78426270039188,-0.00989039511967035,-0.00230048059709816,-0.00102248448477434,-0.00370060626728419
32,560.0522987599501,0.0499718803070311,-0.0478325523443874,1.40624027633301,0.83582135746733,-0.549001510381775,1.8085229960853602,-0.0209411599887771,0.000496280395638969,-0.000115815913186927,-0.00423855853998045
33,571.8688489511441,0.0470577571404673,-0.0485774858776837,1.5752719843702798,0.836797690276226,-0.547512214976409,1.9662952260951299,0.09476458004568301,0.00230902095512743,0.0006668915454966191,-0.00308904528165277
34,575.353074115524,0.050940181949629,-0.0478261696721472,1.3766199702288002,0.818567942533866,-0.574409717410729,1.9547043959823103,0.0368452904039884,0.00406869485390316,-0.000601177706320682,0.000641947108953822
35,595.6274571025821,0.0484256031190891,-0.0500584561545454,1.5933585386482,0.822166561739285,-0.5692469980226529,1.9399214815211898,-0.0176683109899625,0.000407188076970275,0.00021444415772025702,0.00324996349896889
36,597.821277023453,0.0487824486856563,-0.0512744684348411,1.6000640729298001,0.800934026464715,-0.598752607719599,1.95061625275271,-0.0520106640869597,-0.00266223906738954,0.000389220910845429,0.0018718269811568398
37,606.451577805831,0.0487713258755693,-0.0493822637380086,1.5520233700787198,0.8197495293300949,-0.5727221919596689,2.07208451566437,0.023739123501224,-0.00327947276541529,0.000509792694682621,-0.00117787403178848
38,619.193246202872,0.0492379230519063,-0.0487606689118521,1.5730224750696,0.818770540016515,-0.5741208956318039,1.99187428108966,-0.10545192655241101,-0.0015115391014848699,0.000607196661282063,-0.0036052772244987703
39,630.194605217268,0.0495200919940594,-0.0509298404058194,1.62077618255914,0.8392006673779051,-0.543821882487711,2.3439614378061098,0.196386770306305,0.00144507968175469,0.000212072259016087,-0.0034205272155301
40,639.5572863214779,0.0458140264630639,-0.048422747682480005,1.4714208963486899,0.8386800956996949,-0.544624363279087,2.2814855381351,0.0829353889048116,0.00290294600058378,0.000135148742270631,-0.0015059389797818
41,649.860407247913,0.0478860454893859,-0.0471687433486484,1.52593747237099,0.8338095240788671,-0.55205224169038,2.25156944231263,0.0034303398562514197,0.00125404105127688,0.0008344717563428809,0.000856982127402262
42,656.935333810654,0.0464725478026955,-0.0486206535113275,1.38827193741171,0.831209433879198,-0.555959420308914,2.28043180540722,-0.021597022152336002,-0.0005741311357406679,0.000514956210077989,0.0014804249040159
43,669.451628014287,0.0480801398032901,-0.0482211731693833,1.5348312548945702,0.850149848550992,-0.526540819888379,2.59525972392923,0.242521474815207,-0.0016605435088965599,0.000418989731615963,5.7151302935931605e-05
44,680.261657594103,0.0498491640966026,-0.0461987341779269,1.4023039970573898,0.8520505139190779,-0.5234595702919529,2.56482819265559,0.157463510917499,-0.00191098295437815,0.000753523448558057,-0.00188741708488305
45,691.6112044749451,0.0460064067641976,-0.0480244018577158,1.5752666569715101,0.8575727091809789,-0.514362759604537,2.5608716500997795,0.0981708095745615,-0.000650907252144486,0.000733634775067996,-0.00264901272323614
46,701.697640249895,0.0479329525388811,-0.0475631700115401,1.61378095135837,0.853906454220228,-0.520426524536401,2.38164047197342,-0.13914638969351,0.00115604420143498,0.000470820194228339,-0.0021176526869179898
47,710.427797286497,0.04832855250713,-0.0484473537885432,1.39287979172877,0.8664766706256829,-0.49921756706012604,2.5927580576762597,0.0137150132808114,0.00115029973439155,0.0005753064983122481,-0.0007187572406643919
