time,n,deltal,deltar,Vw,alpha_x,alpha_y,u,v,p,r,phi
0,1300.45317932376,0.00019296067632625,-0.00171479167330251,1.47219884536223,0.0345060993347174,0.999404487236626,7.339437373758191,0.127623741774029,0.0,0.0,0.0
1,1310.96383262772,0.0246505649733541,-0.0254443348482286,1.4777826910295901,0.0202518080707839,0.999794911104204,7.375830550811111,0.16406781535063097,0.0250298248245103,-0.00205695451913268,0.0124884211809988
2,1312.3089850061901,0.0433841105467351,-0.0416220357614993,1.50597446197444,0.015748330740483,0.9998759873498749,7.31644751006453,0.0939991722789154,0.0348420297297435,-0.00411650675872451,0.04543023136463599
3,1329.1855287875098,0.0462797034732817,-0.0442157562878322,1.33702255540922,0.00191692429909926,0.9999981626989279,7.19939212900363,-0.0123418749834226,0.0115802631076914,-0.000504728298718637,0.0712126502444432
4,1338.7854614341,0.0463153867523535,-0.0496561121331593,1.43227753148353,0.0171391694086397,0.999853113648191,7.328918234367549,0.13333392228040802,-0.0299560340350927,0.0035550094762096898,0.061084810583937
5,1350.01164540189,0.0486969959642189,-0.0482741003116795,1.3016368163833798,0.0103803526261326,0.9999461226882959,7.3110182206300305,0.11157188537857302,-0.0309087417482458,0.0008434285960899299,0.0272182634066254
6,1360.62615452993,0.0481567077163139,-0.0480433439786246,1.23738074356154,0.000809611274905776,0.999999672264738,7.21295960500923,-0.0130364829664145,-0.0056812883815115294,-0.00153833526099958,0.00790038616241029
7,1360.82651669534,0.0472553262404133,-0.0498553769524485,1.33567986922634,-0.0083959949729088,0.9999647530130319,7.277937027437151,0.0236400003156135,0.0142757028269252,-0.000317143925668585,0.0135407962971281
8,1379.0060483719599,0.0481466499422757,-0.0493483462511374,1.4059946436630202,0.0190854758768347,0.9998178557170071,7.46999896689037,0.195940266868428,0.0131817668188117,0.0019417473719392899,0.0278225788967821
9,1392.8855893468399,0.0479349271145282,-0.0493543203640439,1.6010147357092401,-0.0120641141487012,0.999927225926871,7.48063592549337,0.195301433983057,0.014991956488869,0.000134803439157786,0.0416239436484478
10,1398.9790335863502,0.0488392461710724,-0.0476680677017262,1.22528306957568,-0.0163109958367862,0.9998669668584979,7.431370013855309,0.13828894611287804,0.00881107246559938,0.0006182105681272691,0.0553152144456726
11,1406.2512562000197,0.0489521731716501,-0.0469366409033268,1.5435606015534198,0.0023986214762642603,0.999997123303369,7.272543031603281,-0.0542407758022526,-0.00594012466850001,-0.00123207433418821,0.0580023552286368
12,1413.5606599007401,0.0468242442958336,-0.0507849335138755,1.6255531615138399,0.0205362621158659,0.999789108731591,7.68553423416431,0.338309472260901,-0.0207597772193578,-5.4064566103576704e-05,0.0437210516094417
13,1424.9009315836,0.0498850258531843,-0.0487360187552906,1.5027026497329,0.058810122753763,0.9982691868738051,7.53802779231447,0.162596397715512,-0.00949999062458436,-0.00109119259983505,0.0264950827003285
14,1442.02824811326,0.0466343641959658,-0.048217170134581995,1.30428325835143,0.012669528483633001,0.9999197383030308,7.5816990318435,0.16316558777634801,0.0025608678425228,-0.0023642478844739102,0.0228638393064826
15,1437.2854830838598,0.0507541307534287,-0.05014271656084401,1.30896784469671,0.0536582552580098,0.9985593580967871,7.529953572312841,0.07931427422443299,0.0159502316737922,-0.0013409461654126302,0.03455256952459299
16,1459.05250726643,0.0483621565271491,-0.0490758938640584,1.36240796097757,0.0574092630514894,0.998350728209223,7.81015886510147,0.328702428383705,0.00333761149692563,-9.80319147361072e-05,0.04451194043592599
17,1469.79497861689,0.0504688914656001,-0.0477603775706915,1.3589005523672602,0.0415244338808981,0.999137488732592,7.66379444269666,0.144539014134219,-0.00589233343773622,-0.00168472783540961,0.0423924755770573
18,1479.8632294015802,0.048940512639178,-0.0474703506670252,1.3084925096306201,0.0307680359328746,0.9995265519058679,7.7263907915301,0.169694569633959,-0.0055462508708035395,-0.00232795247417193,0.0361022776097992
19,1495.0921937346698,0.0464057629554224,-0.0493923077109837,1.33272243187482,0.06200591296326901,0.9980757820714781,7.64922098656978,0.0482741412533582,-0.00313278549559977,-0.00286922572370765,0.0313492988046513
20,1494.5714514255098,0.0490730483172167,-0.0501783482623864,1.4318227737356002,0.0359061014692357,0.999355168034509,7.65938181400389,0.010031523134152,0.00445268524161729,-0.00465552290081296,0.0313963191847768
21,1503.0105020515803,0.0470677222585814,-0.0481396100445681,1.45887921147212,0.031593764592242,0.9995007924153391,7.74713873315375,0.0526436393442761,0.0172102859391469,-0.00666181337579536,0.0422509369714033
22,1508.46859054478,0.0479245703548501,-0.0477676275002089,1.40675926234301,0.0019520106143763101,0.999998094825466,7.983437704577,0.25652330941644197,0.0170832460765579,-0.00503449869929777,0.0612616901814618
23,1513.20565861432,0.0479651438628852,-0.0489988006498724,1.56364751730775,-0.00572180801555435,0.9999836303225329,7.91561508796196,0.161105676495639,-0.0041861870199291,-0.00234025467017339,0.0688030967507745
24,1514.9042538578199,0.049486637494631,-0.0492250431146909,1.2890899692635802,-0.0181229696381038,0.999835765499263,8.2311498333988,0.44688113592341205,-0.024486375155899,-0.00122937141103162,0.0536203207620454
25,1517.48163100111,0.045688840194892,-0.0486608269480769,1.2532351629619398,0.00012081717114188702,0.999999992701606,8.031909284302879,0.213069546149784,-0.0217197887993782,-0.00229610058734291,0.0274425317306246
26,1516.3453328627,0.0464300388621699,-0.0474459040919022,1.3021539257027601,-0.0109959661380506,0.999939542536793,8.11027775224947,0.25988536620895397,0.00660202286919086,-0.00365100113454251,0.0194297195181341
27,1511.4271555368302,0.0477240207010136,-0.0488329701312395,1.47763141507402,0.0143187085335269,0.9998974820379999,8.180212208364019,0.30342125503411305,0.0265057237365005,-0.0040675310769915,0.0374367132236011
28,1520.24343440684,0.04727830595399599,-0.0498976976725399,1.47514229884862,-0.0506343243846889,0.9987172598859531,8.138363305974389,0.241047835879634,0.0266145921932289,-0.00516257515778496,0.0657420726232174
29,1511.50237348241,0.0486814818609766,-0.0477743940518473,1.4221496832456801,-0.0312080158323908,0.9995129112461759,8.26289887599167,0.3555540017593521,0.0077392079198226596,-0.0046235938505917295,0.0840810180734013
30,1514.8998443158403,0.0519819799358974,-0.0470882793399252,1.43772286455358,-0.0487950553097232,0.998808811824025,8.350134718577431,0.43252138688105,-0.0123311353875033,-0.00543528008376649,0.0809085867832802
31,1516.43961577547,0.0500548521770353,-0.0499899829048762,1.40425831486972,-0.0527884953478115,0.9986057153646349,8.22148100333326,0.29105735397939303,-0.0183923535350127,-0.00724149291784763,0.063831464549768
32,1516.29801199317,0.0475937075752526,-0.0474625240241451,1.47703778746916,-0.0765296198643982,0.9970673083014059,8.13200252045409,0.19755079080927,-0.00706471318708064,-0.008574461400470109,0.0509353992966277
33,1521.30214092983,0.0497737271076849,-0.0490869055881492,1.34821312083719,-0.0815347780896702,0.996670497186441,8.445514854455661,0.507384147736051,0.0050106225769639,-0.00775752229551159,0.050236846475705005
34,1511.30307548599,0.0489700638911672,-0.0484806375124808,1.57345814546121,-0.0932203327610947,0.9956455039620831,8.11905521612104,0.18001377851334,0.00808362054921484,-0.00586627675486182,0.0569602746880888
35,1512.46446626668,0.0488502515437118,-0.0485850457281702,1.40345449672601,-0.12154837302157301,0.9925855091707758,8.25845525965385,0.319784121836346,0.00741343654778186,-0.0045060874777799,0.0656768350119976
36,1517.19424024417,0.0473624454785018,-0.0505121598151304,1.43419040970171,-0.0966863037065922,0.9953149042768109,8.14776654887772,0.21101206524683602,-0.0027406541399252,-0.0034098256960690397,0.0682318109158473
37,1514.5579880962,0.0495451532787866,-0.0496633178292589,1.49883652139429,-0.134617085706122,0.9908976941319371,8.20396491967179,0.263332247967633,-0.00897647095440501,-0.0044240164496141795,0.0615836082160923
38,1510.86078866458,0.0487197739511764,-0.0486009286615116,1.3519458276604701,-0.130327306426963,0.9914710248915459,8.51850361565668,0.564994616717305,-0.00278621409730477,-0.00600825345039936,0.0544103382873433
39,1517.29905590899,0.0481807501365047,-0.0464901127004387,1.14108234393002,-0.177257249314653,0.9841645530933351,8.457678777911461,0.500815734668428,0.00548338743600498,-0.00648305785461105,0.0573175129220291
40,1519.91765571371,0.048190898807291,-0.0501546045425079,1.16709221811205,-0.169643798739036,0.98550544470814,8.45401886349215,0.49823620151065,0.0037946732721712297,-0.00657835962978308,0.0628396086218497
41,1522.6619661821398,0.0489448097018054,-0.0485442766941534,1.10587214322581,-0.18022652004935297,0.9836251325941708,8.319417992411811,0.36306989922026595,0.00139300362343272,-0.007304991517101059,0.0648644070163704
42,1518.05103856679,0.0474268454518426,-0.0502253173036985,1.22971630717878,-0.14160984747812602,0.9899225480295021,8.23739798818642,0.28479833963106105,-0.000624758795087078,-0.00628265092922453,0.0660580947545255
43,1508.3873798832099,0.0480380756650215,-0.049454105638153,1.2052867588051102,-0.143175874662472,0.989697261244385,8.12224572933519,0.17196283803335197,-0.00200193346483253,-0.00657766995509525,0.0644147968633355
44,1518.04676499544,0.047523535360137,-0.048729959476275994,1.10384374698913,-0.15745030926933098,0.987526911081917,8.341003790001428,0.393617281128836,-0.0033745223890212397,-0.00665913884542007,0.0609560943442933
45,1511.39379872982,0.0480694553700962,-0.0490785293973287,1.2200571531888,-0.136901682339281,0.990584640186125,8.40379009123531,0.457042016382145,0.00318895402186497,-0.0063152455240610104,0.0615523584996636
46,1516.27668379389,0.0497704667366825,-0.0492804040977515,1.26146078006968,-0.136731535068008,0.990608140143188,8.59643567662037,0.659085303695211,-0.00162846726339353,-0.0037571620334558103,0.06287857245173001
47,1516.32404740004,0.0489090063463919,-0.0492031434636479,1.39279170190523,-0.17788188019575701,0.984051846549775,8.18444947429705,0.248213692628481,-0.00723019260824037,-0.0050598066429137206,0.0576922455459457
48,1517.1940727365,0.047804376062305004,-0.0477547650009516,1.13748325933926,-0.12872733452856802,0.991680025686295,8.41978625993965,0.48225136893900794,-0.003793274497217,-0.00598704723927809,0.0521071197342575
49,1519.01801261279,0.0486283400215207,-0.0489340981786625,1.4777328192086598,-0.135511628458112,0.9907757559370491,8.66132287867239,0.721937987407976,0.00420091770377615,-0.00625508991222205,0.0518127012052871
50,1512.04304410345,0.0483634064269495,-0.0497809030883624,1.28660235842484,-0.153831112725503,0.988097155525525,8.43718619028675,0.487967590393917,0.0133136193063642,-0.00875029956957469,0.0607077223518973
51,1519.3679041869198,0.0473750327446013,-0.0509692404854994,1.34827441178691,-0.137739852926953,0.990468441150783,8.51609232914559,0.571338943549737,0.0134068728240114,-0.00813338050185378,0.0753001210558688
52,1514.06137936669,0.0460474450651659,-0.0483216391369874,1.40933463335478,-0.140277844727276,0.9901121786336491,8.40962056838726,0.47582277084631397,-0.0015331881180160002,-0.007869467954885691,0.0812603420582998
53,1510.07661856319,0.0480949427501999,-0.0479432375801866,1.4546521661083303,-0.130063932835761,0.991505609351402,8.36738098017028,0.4415913592126571,-0.0127734249043818,-0.008570823757767259,0.0730937941606418
54,1519.5765004132002,0.0482464060115652,-0.0499318023600822,1.2003924517262399,-0.15834426444618,0.9873839647862421,8.36881897849108,0.44696300719559295,-0.00593458838367264,-0.00939339627471695,0.0614182424749683
55,1515.85777380199,0.0483831353184043,-0.0487841150855885,1.4072341168925602,-0.136619860735411,0.99062354789932,8.52561006037846,0.6059303357485251,0.0024698756677162697,-0.0073176063190262906,0.0614024202723198
56,1516.44055698238,0.0492646357556355,-0.0485387767203317,1.3449601395842499,-0.15664707002771602,0.987654643816214,8.446573498500591,0.52959321839805,0.006070240872049121,-0.00772810353538065,0.0663229705537045
