time,n,deltal,deltar,Vw,alpha_x,alpha_y,u,v,p,r,phi
0,346.27224565853106,-0.00119718817344534,0.00047810110136193494,0.65272094422171,-0.31066232838868396,-0.950520340508356,1.6821713829566003,-0.08347584090761,0.0,0.0,0.0
1,351.689964358571,0.0241082094515668,-0.0248440258964276,0.58109067067045,-0.32211408396936797,-0.946700859252053,1.9000047429467601,0.13122708901740898,-0.0030220311532190005,0.000192740044288121,-0.00161106452808024
2,366.270209173577,0.0395314075484933,-0.0397577490959906,0.631934145535494,-0.291602293049122,-0.956539650348324,1.63984785419027,-0.133437582400707,-0.00245869465617658,0.000385836974157895,-0.00482751979639406
3,382.964736905344,0.0446391102234543,-0.0463690032134628,0.7370767859499671,-0.290657915727686,-0.956827035584194,1.8352579617941103,0.0500222380693731,0.0002747342793387,-3.79804600412712e-06,-0.005451420239705571
4,389.447022326418,0.0459133152567717,-0.0491303475700135,0.655576377250241,-0.31164190454858604,-0.9501996228842281,1.70096516422472,-0.0957584091566688,0.0027793964131767,-0.0006407862809297269,-0.0046206693473913605
5,391.391547163592,0.0475203794238088,-0.0467905874569375,0.5796822548448571,-0.30835627578395697,-0.9512709430990991,1.95672827182654,0.151911724195069,0.00102518053100437,6.88912588678653e-05,-0.00225003142797675
6,412.82037444226194,0.0495348773718703,-0.0495577342189375,0.6495087442287241,-0.313483865779964,-0.949593526671096,1.9268259684370102,0.11024203510988001,0.000991268366150721,-0.0005073400589013099,-0.0017593758148577397
7,413.33921044409203,0.0480550550073279,-0.0489419742507346,0.7235835120546809,-0.295792624570134,-0.955252177830499,1.8353595531212301,0.00516966516356734,-0.000555344671741977,-0.000172080850499392,-0.000873486100303911
8,433.13003661999704,0.0498754957748679,-0.0479714389677512,0.8186612956552081,-0.32361171163986197,-0.946189970402096,1.90355571727292,0.0574281632440354,-0.000926825114604752,-0.0009688985594861679,-0.00199164588387024
9,438.137870761227,0.0499949161496867,-0.0499797288343835,0.595812590678388,-0.36313134235688393,-0.931737961123237,1.8943808746886497,0.0332084826609651,-0.00214691035425898,-0.000811468442241183,-0.00345030338627783
10,449.973571345651,0.0491817220198448,-0.0478046383681988,0.655233941793281,-0.348317522276147,-0.937376607173129,1.82193186592244,-0.0533745821270288,5.03371193586807e-05,-0.00077853642416023,-0.00474553739164074
11,459.09997842136704,0.0494194226766222,-0.0490106802794348,0.725432640631204,-0.36681589908655504,-0.9302935537653271,2.01433191596657,0.121415815632462,-0.00037139330132422,-4.9020136328839204e-05,-0.00472042141851059
12,470.716617901425,0.0479737837747536,-0.049831580195908,0.653871371115552,-0.35948814747767605,-0.933149651354523,1.66183745941178,-0.257126208491809,0.00174542422132912,-0.00150649916900844,-0.00431419594236715
13,479.908601425619,0.0472608463145404,-0.0491927591477035,0.758154033733702,-0.356407804972422,-0.9343304964276509,2.02354533089151,0.0841700299118719,0.004005709906449289,-0.00162594648101167,-0.0012286155176712802
14,493.034908062729,0.0465046634045927,-0.0485343072824874,0.569051821056734,-0.330820805832366,-0.94369359138887,1.7395517085009,-0.221481711681518,-0.000471058021677774,-0.0005225377578544349,0.00140548724097966
15,492.582128549003,0.0488277768644453,-0.0488528743812866,0.8013868626424571,-0.362359050933296,-0.932038581930341,2.01593642837774,0.0276993710672061,-0.00554984556558121,-0.00124329938535469,-0.0025006131231957197
16,511.772915901189,0.0467126844405935,-0.0484219367631283,0.8529323756686451,-0.327932254886653,-0.9447012417716809,2.02135612057518,0.0123276932289025,-0.00338327773928934,-0.0010403797738525599,-0.00691539400171237
17,515.680431035887,0.0491224070658407,-0.0494591618765416,0.6090529649454061,-0.30930537294441807,-0.9509627680764979,1.9369240502952099,-0.10186135204608,0.00235389119353729,-0.00173027351080639,-0.007469388885835929
18,531.76468595781,0.0490177410574839,-0.048706490706960995,0.7196806546515291,-0.27935969644196,-0.960186523548345,2.15150109848574,0.0800963598531085,0.00348407934956113,-0.0017711613285032398,-0.00412648984081976
19,535.64129053024,0.0464820047145031,-0.0479512886564573,0.74069083539022,-0.30540173783093705,-0.952223596919255,2.0779720193799402,-0.0189076500501719,0.00168640349156331,-0.00106534802844357,-0.000289396410168674
20,553.341300527742,0.0474699093436289,-0.0479526230731914,0.713611825456109,-0.317412651365391,-0.948287513760037,2.2438865977136,0.118095195039239,-0.0013729396154674401,-0.00106131320749077,-0.00048367226780632306
21,560.296696145463,0.0461451413349874,-0.0485956963615834,0.725820468496754,-0.285952517407361,-0.958243788285837,2.15194098281098,-0.00695191187033289,-0.0016862479319944199,-0.00151911728517784,-0.00258145183662739
22,563.839319376094,0.0472645817351023,-0.0494353523527216,0.6067974286727751,-0.24625813329135002,-0.9692042776359691,2.32099523493346,0.127818702552623,-0.00161132529732926,-0.00129308399230813,-0.00468773798052835
23,575.848430719713,0.0486533472015099,-0.0490037936183663,0.42375551399192496,-0.196102413856922,-0.9805834198473321,2.12602030814439,-0.103092281876373,0.0007857645590613019,-0.0015117658703462302,-0.00541261406568827
