time,n,deltal,deltar,Vw,alpha_x,alpha_y,u,v,p,r,phi
0,955.141159143181,0.00155515137264015,-0.000985955997429009,2.45160266224567,-0.997014145719185,0.0772191248062556,5.26201106195579,-0.0065428803183521,0.0,0.0,0.0
1,957.345007305154,0.0238955363512625,-0.0268630150631368,2.16748582687973,-0.998848548987693,0.0479747452851949,5.3612460830903,0.106548363882925,-8.217048691174291e-05,0.00023091630988911202,-3.2363978222704806e-05
2,943.7518532502111,0.0392084574501923,-0.0417629613452904,2.15000976928146,-0.999707495426676,0.0241851935638963,5.38895151974734,0.147860086989165,9.2144521983542e-05,0.00015233586443076002,-7.0494942385313e-05
3,931.137806658535,0.0444808385887358,-0.0441250885278677,2.19544803600404,-0.999162213884072,0.0409251798564185,5.10948574598446,-0.118239052373194,0.000726856647547631,-1.72265646751843e-05,0.000315762854612878
4,918.981455945911,0.047444863292431,-0.0463360699325368,2.20117676359129,-0.9999655305157759,0.00830287783252592,5.27764785073653,0.0642244160479056,0.00132597110354205,-0.00020211501482096298,0.00137487226796296
5,914.3283176247161,0.0475871956101714,-0.0491911514519014,1.7145957170411101,-0.997364882931072,0.0725485375172298,5.19607404041971,-0.00224416874936338,0.00123914351003953,-0.000237759185695219,0.00273267679766587
6,900.1647816086639,0.0491002491552404,-0.0470607025524446,2.1704407805912598,-0.9994444589269741,0.0333282690844778,5.13363423805375,-0.0475140567024333,0.000413154370973037,-0.00011436026725121799,0.0036019053926459295
7,891.7023095439931,0.0485581910416237,-0.0497607033288718,2.0563105760181,-0.9989084170083878,0.0467116091544352,5.067226057357099,-0.0947114565888867,-0.000736438174188975,0.000184464513661176,0.0034481655128813
8,886.835636391955,0.0490509282234876,-0.0490074910640278,2.04871547508105,-0.9973514839064009,0.0727325068294755,5.16188694763784,0.0225173611917923,-0.0017099536592144302,0.000570989679926622,0.00218606603118277
9,874.708404231342,0.048041915301832,-0.0477098394146767,1.8779733705413502,-0.9987957776889129,0.049061129938056,5.31041909222232,0.195664684719128,-0.0020085826161507,0.000968796190112745,0.00025403234247400896
10,870.817344269148,0.047475437999766,-0.0490267792870135,2.11482776535693,-0.999623079406931,0.0274535811326193,5.18101740415849,0.093949797022551,-0.00141531082558575,0.00120463486370648,-0.00153222627726102
11,857.341044640526,0.0487500480939757,-0.0499580236582447,2.02206227528065,-0.998145776641741,0.060868781590039,5.03549143534879,-0.0206163341867128,-0.00012152820328008402,0.00120661967951654,-0.0023347573926315603
12,847.142873987472,0.0495958361400295,-0.0473328568959798,2.00216208767349,-0.996348257088304,0.0853823787271086,5.17052006758321,0.146471635207073,0.00123218279497916,0.00104964705314004,-0.00175515877030685
13,825.2827701085,0.0477825016470572,-0.0484022746735569,2.02443134556365,-0.9996662586805352,0.0258335296787355,4.78051820161963,-0.21016852895941396,0.00202538936476013,0.00071641678385615,-5.9588762286289e-05
14,826.191685609688,0.0474522733539042,-0.0485409796465113,2.00186811485697,-0.9999217395251009,0.0125105885191639,5.01849424767817,0.0622694076584749,0.0018971447748091302,0.000417790496020542,0.00198750734555375
15,812.9627351111369,0.0480862668742163,-0.0479089305687202,1.92098703607597,-0.99923996156582,0.0389807543531285,4.85746678936049,-0.0649174947535786,0.000847275663418977,0.000298729208992338,0.0034225013337536602
16,807.0221872540351,0.0477257281642013,-0.0487409237486491,2.2178106973216702,-0.999596490249131,0.0284052227877068,4.99611334737037,0.10717663139816301,-0.0007157350350082299,0.00029483184516298,0.00350052080045948
17,782.794625408848,0.0478310167746915,-0.0502376750139433,2.08942419737877,-0.9999999388694741,-0.000349658472322288,4.9141192937136795,0.0577865292521321,-0.0018200849732250102,0.00035664250337819,0.00215156357314905
18,776.772761939288,0.0484343521540326,-0.0494836008164615,2.1885135339393003,-0.9999160862910842,-0.0129545504098466,4.86378902381093,0.0398459260434606,-0.00173294317826996,0.0005011680778668151,0.000276205546429598
19,768.64940035119,0.0506992011183958,-0.0493362817846516,2.13777665146347,-0.9999426362777671,0.0107109361808442,4.76951650817826,-0.0192230489900252,-0.000977129421679228,0.0007762646447647429,-0.00109027424537533
20,759.448861498566,0.0496846005279679,-0.0487213348220507,2.2812330343634,-0.999999898937885,0.00044958227299272805,4.55751878191261,-0.190477400092123,-0.000780091221680071,0.00107295033265263,-0.00188382903763618
21,756.1386698033,0.046732760555943,-0.0479607638038233,2.21917206393971,-0.999904657461115,-0.0138085476270926,4.65103485705074,-0.0506366609502791,-0.00119671186563924,0.00124942316186804,-0.00288148189808224
22,741.38383818758,0.0487952526487898,-0.0483480505371797,2.28032265694994,-0.9997411483514631,0.0227516217641424,4.73538655100583,0.07936158075793699,-0.000855743995438525,0.0009449787691067481,-0.004044541908074789
23,738.526724719094,0.0493243662876781,-0.049380072337304,2.2366713301587797,-0.999997356591887,-0.00229930625137115,4.544146805530481,-0.0698619606976195,0.00120433010846766,0.000386891500017131,-0.00398542208834085
24,716.308908598273,0.0476063649950673,-0.0491802332567502,2.5373347826785,-0.9999991095457521,-0.00133450653909272,4.53253343441338,-0.0430082836450309,0.00360499205963004,-0.000180254108643387,-0.00150990254279559
25,711.6859263500411,0.0484086599012459,-0.0467018909423044,2.4409459923422,-0.9998589576508249,0.0167947850657651,4.47936456286237,-0.0551420082298781,0.004079720387272371,-0.000431620631594724,0.0025654887406263397
26,701.406592332155,0.048772683048565,-0.0483008542686307,2.2000307399910803,-0.9993155336118391,0.0369927598603414,4.56939137828097,0.0800866258649102,0.00106928533438964,-0.00021236972254027,0.0054670597447885605
27,691.508536910654,0.0483593244865105,-0.0494613683962907,2.30332340190646,-0.9987516601658579,0.0499511893346076,4.37780247505073,-0.063797651379457,-0.00361882700204654,2.98716198634889e-05,0.00409869469483359
28,686.713912329202,0.0488136218937844,-0.0501284309846181,2.34430809421327,-0.997515164398243,0.0704520886528308,4.34131429123612,-0.0543819675478146,-0.00430164450912491,-0.000224675306828493,-0.00039714647116184703
29,682.679493451633,0.0482392336647601,-0.050099012545064,2.14810461157201,-0.99744964555323,0.0713736967358101,4.53762361742117,0.17929429402108601,0.000906997222343034,-0.000779136313191431,-0.00243939087563838
30,679.579477455037,0.0464232512668745,-0.0492614088680543,2.1032163723968,-0.9957623027093191,0.091964321902762,4.35887617298355,0.0310864313565131,0.0063012776843804205,-0.0007012140094018241,0.00151487163516428
31,682.42316593619,0.0485758320915951,-0.0471456913525501,2.23362072228019,-0.996304391373833,0.0858927222133352,4.207194094428339,-0.089746411208969,0.0051692898557775795,0.000159243345227016,0.007871717872589109
32,683.6443664124961,0.0489005742039986,-0.0473414625954567,2.38881772158351,-0.993245767955172,0.11602949814224,4.070788383431149,-0.19206128218004997,-0.0018236520123076601,0.00129789373783602,0.00982896054954185
33,671.238269953148,0.0478933178882168,-0.0485868592549144,2.2894039395288996,-0.9943543468244229,0.106110475219812,4.15953922513153,-0.0679658360083024,-0.008447429968732491,0.00214314150534282,0.00433864428585728
34,679.115246556624,0.0479397889349796,-0.0498612947135885,2.17163666440979,-0.9957264974444731,0.0923511899596478,4.18780880675597,-0.00579428939540535,-0.00812523051527964,0.0022020000504271897,-0.004673875177882979
35,675.680849512248,0.0486826764159012,-0.0496689889791663,2.33837652775472,-0.994996436488386,0.0999104167512725,3.88145092966525,-0.28114661831820503,-0.000247623213136104,0.00159356722741934,-0.00930804792703643
36,673.344412635849,0.0483405190073969,-0.0477648394666254,2.4886887436761698,-0.995286528101412,0.0969779716215855,4.32711636578623,0.191949436980162,0.00842376506076931,0.000865856279425375,-0.0048927377297323105
37,674.046857422174,0.0474386572327327,-0.0481865925410458,2.2332289331530295,-0.9970847629141171,0.0763018713040494,4.21509675926366,0.103941486099458,0.0106631664820795,0.000292000921728273,0.00533181550737538
38,681.542988563594,0.0509700386322214,-0.0484422646442518,2.3223831444460203,-0.997292135013332,0.0735418074332572,4.11735128657741,0.0264387358419316,0.0051213338619623605,0.000262484844177942,0.0137764778527916
39,671.08690240754,0.0492818949561358,-0.0491026694056109,2.1848769927953002,-0.9964946718369879,0.0836562549992156,3.9339129113994504,-0.13816736252286402,-0.00422758560751978,0.000864442912609268,0.0142764567897613
40,670.563569218008,0.0479110569606001,-0.0487006862150249,2.24895093897674,-0.9974572144337042,0.0712678424968526,4.12493298105439,0.0731178604647158,-0.0111174575040335,0.00183925109233167,0.00617859012735833
41,665.446809202634,0.0470481295527543,-0.0493538791864834,2.14972881240682,-0.9958453446868759,0.0910606911102588,3.9608153843963794,-0.0685873713205612,-0.0108088827965096,0.0025812921288378,-0.00552094141149606
42,673.970887177704,0.0511898999843429,-0.0496517167513028,2.131117811769,-0.997063944025126,0.0765734387699841,4.00404531115886,-0.00376257101460765,-0.0021140288819769897,0.00236925307720571,-0.0125626832922006
43,685.3518373031691,0.0483981387026195,-0.0490453489004276,2.15188272573618,-0.992143594908634,0.125104304809117,3.95656871753637,-0.0325630959831562,0.00907710003165512,0.00173347303158358,-0.008843740857154
44,674.050290272964,0.048765735918879005,-0.0500070250643836,2.01079242381418,-0.996722641466842,0.0808948452459147,4.09955401155345,0.12801194545104,0.0123305522357779,0.00172410425330363,0.00285182721153454
45,685.051654065761,0.0480130885066045,-0.0483826151748617,1.83899629085697,-0.9937240811337371,0.11185906568048401,3.9935750452867205,0.0415066941541896,0.00445337223601027,0.00229383193690438,0.0119570736886341
46,674.5261891364161,0.0483294455292778,-0.0477290202664257,1.8358301696795702,-0.993000117062006,0.118113367214904,3.94023560378564,0.00859109053952012,-0.00653278675984135,0.00282721073093006,0.010717593726540001
47,667.439391300676,0.0503065326613309,-0.0483410131090673,2.30454344209252,-0.9958786997839649,0.0906951780228702,3.8532196850850897,-0.0582763923576535,-0.0113012729680069,0.0030450819842467,0.00103534728324384
48,677.678183679587,0.0472275632046225,-0.0467841262007197,2.17336290930742,-0.99090501024583,0.134563221831641,3.7816430313087896,-0.10332531021277601,-0.00684581607072031,0.0026284265763644,-0.00873760154694558
49,679.579222024999,0.0480680697019282,-0.0502729678946727,2.17684886108208,-0.9932328326803109,0.116140174297462,3.82360348075302,-0.0331011491066193,0.0037197699588215898,0.0012245541006969099,-0.0105782996246591
50,676.8501197601461,0.0467315830526863,-0.0488637964550248,2.4223506873057796,-0.9924105138818671,0.12296898770311199,3.73933686483074,-0.107521859077303,0.0132961982972837,-0.0001822650209415,-0.00157170133574658
51,679.719388724758,0.0498136658772484,-0.0489476945672658,2.5128057978944103,-0.99146175375251,0.13039781764277,3.86564578056036,0.0136637307119169,0.0133351515590227,-0.000462047928624146,0.0127628635632306
52,674.144876276982,0.0483239932246227,-0.0476034486379252,2.38812249643795,-0.992570435804847,0.12167140159535,4.171352426402549,0.309897067833339,0.00221077043446913,0.0005443481804018559,0.0212332001047613
53,674.9328780634829,0.0496698740735201,-0.0456921013183824,2.5200510539759,-0.9864036578856189,0.164340572318193,3.6514232401310998,-0.216453320986151,-0.011467500802958,0.0020563159031667198,0.0162999675592603
54,670.930452304628,0.0478641884888133,-0.0481877067293711,2.3968695136788503,-0.9909740702241909,0.134053691270703,3.95561286345465,0.0875065753159651,-0.0164768951199351,0.00323604177010437,0.0012791068116762
55,677.899087901209,0.0466408196760795,-0.0489270009891693,2.39713016533578,-0.99102171167863,0.13370103582829,3.81398975020581,-0.0440917058443612,-0.00911417106032415,0.0036446238852881,-0.012387425175059998
56,671.649669482946,0.0494209819418692,-0.0482880785503027,2.5159364413282796,-0.987084261926238,0.160201934624819,3.83821880059434,0.00634852480241261,0.00463925568385458,0.00323960301835655,-0.014801431983297
57,678.527579034951,0.0493911563222924,-0.0487111832616748,2.5783139534022004,-0.979161978939058,0.203080818887823,3.75726424472312,-0.0493308623775246,0.0136031166954303,0.0034224380318295103,-0.00471631618873491
58,679.087571199535,0.0477481439848711,-0.0476309025145608,2.6361292299773598,-0.98132744403662,0.192344606320415,3.77285995896886,-0.0188501733295332,0.0111318119302962,0.00327573727357102,0.00833125833852133
59,673.535229270949,0.0462397496795467,-0.0477260961304881,2.6290238427604704,-0.9763512613902131,0.216190227303967,3.9036543924753797,0.11421037091315302,0.004758947837722989,0.0024818083641045398,0.016399546473194998
60,677.0701337067401,0.0487954910308485,-0.0482746237073873,2.80019031797556,-0.9712272271844101,0.23815472528522896,3.94594533779064,0.15638925210149,-0.00483765986938855,0.0035582166873340104,0.0167201560511829
61,667.554413348593,0.0481380392522891,-0.0473515641251259,2.7030634600662404,-0.972975556226527,0.23090813538219299,3.56436607067933,-0.205374328235472,-0.0152010163224801,0.0053898809565788896,0.00632742972538525
62,674.772102745183,0.0477240223234785,-0.0494190871306541,2.90544627327542,-0.9676060516248879,0.252464906192712,3.81873956484972,0.0838881058717632,-0.0121054002819235,0.00442382623143827,-0.00912050935834907
63,675.883389851518,0.0480231385362577,-0.0483189638942843,2.95060680972267,-0.958881922450833,0.28380531847904805,3.63993192789937,-0.080856316141771,0.00842509408604941,0.0028361023050327,-0.0115335619076635
64,668.770677379848,0.0490085216606376,-0.0487513236107582,2.94642193040793,-0.9605160200775029,0.27822468469651396,3.7204690139594603,-0.0016445960090446,0.0212586603878205,0.00284087580778857,0.00491869239218801
65,671.005363148826,0.0482781032791354,-0.0473297133197141,2.95367577171763,-0.9579347946593579,0.286985938995159,3.78160083728766,0.0633285166294057,0.0122148445768175,0.0038070126504363296,0.0233190582647218
