time,n,deltal,deltar,Vw,alpha_x,alpha_y,u,v,p,r,phi
0,238.66343699955502,0.00101468041420481,-0.00102465544053298,1.9098076467837501,-0.989397449341251,-0.145233216713762,1.13724205401348,-0.0248430823049294,0.0,0.0,0.0
1,251.46064113760502,0.026308905589546003,-0.0253769987335266,2.04455612451839,-0.98211727486974,-0.18827017395869003,1.24028053607952,0.0841221573931256,0.00040280277241086,-0.000627510250101708,3.2715307689557e-05
2,263.355814105266,0.0394249477155233,-0.0394094918600183,2.0797596877238402,-0.9758976753743009,-0.218228612237341,1.12407781741549,-0.0320664726294109,2.04745537293694e-05,-0.0013979804029598,0.00037978344028966
3,261.411776310885,0.0452306919511848,-0.0453376072684019,2.0974325913009597,-0.9680577899621851,-0.250727173025843,1.2395732595571,0.0753343983583886,-0.00186861246969542,-0.000887886298825618,-0.00051972116206711
4,281.977131517291,0.048164422870411,-0.0476590545264077,1.9193811853694702,-0.966881029577703,-0.25522749585959803,1.25924479801532,0.0820395466771471,-0.0028035938034863,-0.000153946427090969,-0.00287340723548057
5,290.310142019532,0.0488039597186039,-0.0477667435721847,2.0879552488749002,-0.9443522973718,-0.328935766447802,1.1647906377539199,-0.0135508520143085,-0.0013432476284560401,-0.00015060741876013402,-0.00532705986894166
6,294.972114764315,0.0504923268721535,-0.0486003841295939,1.91976781275628,-0.958680322822245,-0.284485568409781,1.19276151334948,0.0168003181862508,0.00317968108823778,-0.00155703614522428,-0.004368350745511671
7,312.144326464423,0.0488019661932054,-0.0493476546063291,2.0142964910578,-0.973099674133606,-0.23038451380479197,1.0613169667542,-0.12238520387160699,0.00472125291879817,-0.0022189096032942802,6.10319946123816e-05
8,328.678069037533,0.0483367144881538,-0.0492455406343593,1.8955067247578201,-0.976386896427307,-0.21602923062644103,1.07419067494364,-0.122832169645041,0.000608047238638868,-0.00138739990535151,0.0029291890242437698
9,334.46285207340003,0.0476670447441485,-0.0476152583332521,1.7629364889576498,-0.9797295657932809,-0.200324681231517,1.13485825408757,-0.0784293124684088,-0.00161799704269644,-0.0018264251545342198,0.00198922398918411
10,339.152683667426,0.0505344978437988,-0.0489888717574391,2.20801016260936,-0.9842287366364529,-0.17690052000774698,1.184376244409,-0.0390990775824019,-0.00142913756971724,-0.00276491958570384,0.0004950585562228941
11,347.513969695775,0.0491086956721526,-0.0457653530359283,1.93549370024218,-0.98658896043101,-0.16322445636502803,1.19947480155057,-0.0279124393849582,-0.00255258663076648,-0.0023841483311575,-0.0013922141529239
12,358.726903864952,0.0492249661105486,-0.0503127115549534,1.89791778502049,-0.9795547990286321,-0.20117752284978502,1.37608873728118,0.13810444317580498,-0.0021094090548389997,-0.00164411505918709,-0.00407106382298306
13,376.270261401367,0.0490790197677296,-0.0493365139619959,1.67396706136497,-0.9851615313648221,-0.171629709313155,1.29690587172642,0.0357581392103978,0.00242474959586525,-0.00214856191382887,-0.0041190567748352605
14,377.463050615517,0.0489884238826324,-0.0480642508633792,1.97345538815753,-0.9835770110266991,-0.180488956392861,1.18026599306019,-0.10461660021124901,0.00517494486047581,-0.0028818106647090103,0.000188026141336284
15,389.566732225775,0.0491725228104319,-0.0482046356068112,1.81828980982789,-0.9815907925124631,-0.19099611528708,1.35381203418528,0.0593036322951064,0.000792246470607503,-0.00243583350807457,0.00366606284052517
16,390.279126509031,0.0483291808226391,-0.0499408968956076,1.8304600740351298,-0.9852729812180251,-0.17098874957653,1.22141370152406,-0.07838636151317199,-0.00445046459310745,-0.00179800505737613,0.00147524830641244
17,408.473313824018,0.0465315610665189,-0.0478240012870232,2.08120532787961,-0.988205821506121,-0.153131493630189,1.21896566939671,-0.101880964667321,-0.00299634928400151,-0.00225611734397846,-0.0028407898960143303
18,410.708000389006,0.0491946872250131,-0.0486261615372144,1.90286352524874,-0.992240046345992,-0.12433700345152301,1.4186975246230102,0.0614781209816927,0.00225260387650693,-0.00305289931736006,-0.0032095322098673103
