time,n,deltal,deltar,Vw,alpha_x,alpha_y,u,v,p,r,phi
0,979.567470455562,0.000815291529834765,0.0013275742734379999,0.778524789064505,0.9217562024227629,0.387769910249836,5.34115265749808,0.00131225350293451,0.0,0.0,0.0
1,978.953058084804,0.0241000238504368,-0.0263237383583845,0.729707432395727,0.9263848806437222,0.37657808342323495,5.2857552092961795,-0.0648567332043291,0.00412416636837351,-0.00048188544621092697,0.00227513352507591
2,993.314752335989,0.0415946797502781,-0.0409915778587518,0.7460298711027479,0.9281042786915741,0.3723203565135711,5.25213727602426,-0.110611535852437,0.00480539043566501,-0.0008869429577560801,0.007115237558532609
3,1002.4267367735499,0.0443617293023157,-0.0441920019258815,0.6602481459000129,0.929026126940866,0.37001412873193607,5.219489952921809,-0.157833719531354,0.0018428969278176,-0.00118510808276866,0.0106645799732772
4,1009.33793225998,0.0461628597359507,-0.0464844500483729,0.5832266621150339,0.9365846515580408,0.350441422303219,5.6413423832776495,0.246959793682132,-0.00193914518025511,-0.0014191076346508301,0.0104953458541157
5,1019.6663178417099,0.0476956609395674,-0.0483192478508528,0.8476722341765949,0.940436356349544,0.339969792269832,5.58163040703711,0.16594876320816299,-0.0035761984032309,-0.0015974286846491,0.007485818323633259
6,1035.99217197009,0.0503254599373568,-0.0482389072405017,0.788764294535383,0.9445280559158009,0.32843074093013397,5.19087802911196,-0.24793704658678603,-0.00215380373245584,-0.00178060903858083,0.00441547194718428
7,1042.93355678892,0.0498001758980371,-0.0485741998284448,0.7029891537841539,0.9477242837190201,0.319090397927094,5.53555505800167,0.0707160613567391,0.00067328649315435,-0.00191192178207963,0.00364324070951705
8,1043.79310387117,0.0481474915079011,-0.0485004979798823,0.633112431736862,0.9537312282986491,0.300660513150547,5.511171289652231,0.0187705649264834,0.00254886014599221,-0.00201794262273054,0.00543602895591677
9,1063.760092746,0.0476191967006009,-0.0479880652065768,0.6745899364978101,0.950777721954823,0.30987372175516603,5.340563974663401,-0.181442540395443,0.00205540012633555,-0.00206398117433584,0.007928181329797999
