time,n,deltal,deltar,Vw,alpha_x,alpha_y,u,v,p,r,phi
0,268.06616224535196,0.0006606402716810639,-0.00109832160067464,0.907438755433969,0.507450169458505,0.861681104305146,1.14242905976113,-0.137873386277199,0.0,0.0,0.0
1,276.211678554249,0.0249155490543913,-0.0270958806157815,0.670628654572146,0.540833076166559,0.841129944612732,1.2856013660194199,0.0019530562298877801,0.00244803716931933,-0.000629747037244987,0.000904885123001797
2,284.031023037948,0.0400237864455287,-0.0399784339419282,0.719515528877792,0.5678144328219731,0.8231565889179658,1.17030504844133,-0.11555349322553302,-0.0009648082508637631,0.000501626749954233,0.00173596650975227
3,288.244396718061,0.0440382692417107,-0.04727053904916299,0.6866364025364061,0.5346347193509771,0.845083260314925,1.28179496846646,-0.0112303970295428,0.00112429234771299,-0.0007277496811105741,0.00148530858801266
4,297.646069666282,0.0445932969076432,-0.0453626736570217,0.7955156834441669,0.564203671395618,0.8256356443272691,1.3657211718368798,0.0657556000510119,-0.0019444293897414198,-0.000255911766902448,0.00131654179073504
5,308.478842909767,0.0492179862159286,-0.0483838824561697,0.8636806679846321,0.560347604655492,0.828257545668527,1.08092239135018,-0.224965615001561,-0.00013144899425983998,-0.00051737291645999,0.00023495833566711298
6,311.791624567239,0.0481407569877521,-0.048020150652858,0.869662427155894,0.565056696099588,0.825052077261198,1.56842144421863,0.25188940387890696,-0.00010463023916015,-0.0007586990499358161,-0.000379775661048409
7,331.775577939299,0.0476202594560158,-0.0481303194289707,0.833389738723292,0.55165945206203,0.834069450915582,1.29381989576111,-0.0296756846061732,0.0006256155277197889,-0.000122067072963017,0.0005260107037941
8,348.502800084317,0.0507574141808777,-0.0487154722279037,0.854404992585335,0.5878987027874879,0.80893455561052,1.4546228777488401,0.11679602215775199,0.0005055673494114611,-0.000987840289564032,0.000543429574738852
9,348.452706701964,0.0486104677274553,-0.0501548944917202,0.888000521891887,0.556966821187364,0.830534743461369,1.31888665060452,-0.026843945453191003,0.00168919855655269,-0.000495777251661496,0.0018219022482628398
10,363.712652933728,0.0481577754612841,-0.0485466315232636,0.771058685174734,0.562089611677741,0.8270763377367091,1.32965409967022,-0.030857026219621,-0.0021253280482795896,-0.000187808132416581,0.00192190165206529
11,368.32851195801805,0.0478603289048117,-0.0478502288340854,0.930149483407417,0.574120425240877,0.818770869853853,1.4272437060885599,0.0529470066340869,0.000739314802659684,-0.0008733884159966299,0.000665399511869502
12,384.290716533604,0.0478941712109233,-0.0489837511169108,0.8653633920560699,0.568957439302081,0.8223669693408281,1.3863571264598602,-0.0050498759420617295,-0.0012820614066682199,-0.000729934844670895,-0.000451501783773622
13,393.577116981044,0.0488874549135133,-0.0478022226716416,0.834055835355766,0.564237748001636,0.8256123568176791,1.5023641756031498,0.0972106109654997,0.000368307469548305,-1.25452411348963e-05,0.000362246671981925
14,404.00463625534303,0.0485067422874846,-0.0489698167598395,0.8228054416057778,0.5682830355281789,0.8228331492659241,1.27952708478644,-0.14486817623443599,0.0021438555236198897,-0.000885194411135375,0.0006357812023947139
15,408.895834129111,0.0467921238927092,-0.0461382515895983,0.766967319940148,0.5131044826475301,0.858326155891227,1.44369934937879,0.000186363272086539,-0.000200765431310895,-0.000287424421851858,0.0016687292110471
16,414.38135958021104,0.0474020127177072,-0.0485003980865542,0.6455075587232789,0.532447774543379,0.846462856470266,1.377450791615,-0.0859489794409328,0.0006790952489974,-0.000549002013092672,0.0019798849563437103
17,430.970328832911,0.0492725150733836,-0.0489112954764277,0.530479181447577,0.5220457067454629,0.85291751070583,1.4294744807786999,-0.0550508130342974,-0.0010248357697287599,-0.000408614394665077,0.0018761656426362601
18,442.104872251084,0.0470842729458192,-0.0479312802942419,0.7085506336114671,0.53297660347589,0.846129978281886,1.52864412362306,0.0202825277062754,-0.000930717530198365,-0.000790958557802883,0.00044682291790065803
19,455.01746934627295,0.0504117757151113,-0.04852857687731,0.766689291127408,0.508478357526279,0.8610747702304241,1.62076912878573,0.0917421692972897,0.000418792773560982,-2.10815601034555e-05,0.000555164682267684
20,459.702246994381,0.0482106585516469,-0.0480354390759363,0.6562267682224691,0.506655177198776,0.862148787285395,1.6191295194006499,0.0609110652380105,-0.00023074800924383798,-0.000627662044134144,0.000815271714599497
21,471.094035909732,0.0490900345161686,-0.0489586497823671,0.828420596343163,0.531772849222332,0.846887027194279,1.62366969178332,0.0417975334530549,0.000464237107162132,-0.000143307902034406,0.000619269375620402
